3.931428571,New Point
7.686530612,New Point
7.954285714,New Point
11.826938776,New Point
12.355918367,New Point
16.339591837,New Point
20.127346939,New Point
23.490612245,New Point
23.980408163,New Point
28.088163265,New Point
28.427755102,New Point
32.666122449,New Point
